filename,img_h,img_w,x,y,w,h,chars,in_table,label,above_1,between,below_2
inv-0087,1240,1755,73,304,492,17,46,False,info,False,False,False
inv-0087,1240,1755,74,321,285,14,29,False,info,False,False,False
inv-0087,1240,1755,74,339,319,15,27,False,info,False,False,False
inv-0087,1240,1755,74,355,520,17,50,False,info,False,False,False
inv-0087,1240,1755,70,676,258,67,65,False,misc,False,False,False
inv-0087,1240,1755,398,663,189,62,13,False,misc,False,False,False
inv-0087,1240,1755,673,679,484,67,60,False,misc,False,False,False
inv-0087,1240,1755,70,760,222,15,29,False,misc,False,False,False
inv-0087,1240,1755,69,780,197,12,21,False,misc,False,False,False
inv-0087,1240,1755,368,797,43,10,6,False,misc,False,False,False
inv-0087,1240,1755,553,799,33,9,5,False,misc,False,False,False
inv-0087,1240,1755,1073,801,4,5,1,False,misc,False,False,False
inv-0087,1240,1755,875,812,226,10,21,False,misc,False,False,False
inv-0087,1240,1755,338,714,73,28,13,False,misc,False,False,False
inv-0087,1240,1755,941,717,60,28,11,False,misc,False,False,False
inv-0088,1075,1519,63,13,454,21,32,False,doc_id,False,False,False
inv-0088,1075,1519,64,43,267,22,20,False,doc_id,False,False,False
inv-0088,1075,1519,61,71,228,13,24,False,info,False,False,False
inv-0088,1075,1519,60,90,508,15,55,False,info,False,False,False
inv-0088,1075,1519,61,108,277,13,33,False,info,False,False,False
inv-0088,1075,1519,60,127,234,14,28,False,info,False,False,False
inv-0088,1075,1519,60,145,759,18,85,False,info,False,False,False
inv-0088,1075,1519,60,164,267,14,30,False,info,False,False,False
inv-0088,1075,1519,60,183,542,16,63,False,info,False,False,False
inv-0088,1075,1519,60,201,449,15,49,False,info,False,False,False
inv-0088,1075,1519,60,219,290,13,34,False,info,False,False,False
inv-0088,1075,1519,60,237,323,14,36,False,info,False,False,False
inv-0088,1075,1519,60,256,524,16,64,False,info,False,False,False
inv-0088,1075,1519,57,627,224,14,30,False,misc,False,False,False
inv-0088,1075,1519,906,594,39,37,2,False,misc,False,False,False
inv-0088,1075,1519,56,647,199,11,23,False,misc,False,False,False
inv-0088,1075,1519,358,664,43,9,7,False,misc,False,False,False
inv-0088,1075,1519,542,666,34,9,5,False,misc,False,False,False
inv-0088,1075,1519,870,667,209,10,28,False,misc,False,False,False
inv-0088,1075,1519,862,682,225,9,30,False,misc,False,False,False
inv-0089,1240,1755,1192,53,481,13,68,False,misc,False,False,False
inv-0089,1240,1755,1378,67,293,11,46,False,misc,False,False,False
inv-0089,1240,1755,55,79,481,24,33,False,doc_id,False,False,False
inv-0089,1240,1755,55,111,264,22,20,False,doc_id,False,False,False
inv-0089,1240,1755,52,139,251,15,25,False,info,False,False,False
inv-0089,1240,1755,51,157,372,14,41,False,info,False,False,False
inv-0089,1240,1755,52,176,273,13,33,False,info,False,False,False
inv-0089,1240,1755,52,189,902,18,103,False,info,False,False,False
inv-0089,1240,1755,52,208,760,17,88,False,info,False,False,False
inv-0089,1240,1755,52,231,216,12,25,False,info,False,False,False
inv-0089,1240,1755,722,229,12,7,2,False,info,False,False,False
inv-0089,1240,1755,52,248,194,13,23,False,info,False,False,False
inv-0089,1240,1755,52,265,389,14,42,False,info,False,False,False
inv-0089,1240,1755,52,283,286,13,34,False,info,False,False,False
inv-0089,1240,1755,52,301,316,13,39,False,info,False,False,False
inv-0089,1240,1755,52,318,519,15,66,False,info,False,False,False
inv-0089,1240,1755,54,692,199,27,47,False,misc,False,False,False
inv-0089,1240,1755,355,695,42,36,9,False,misc,False,False,False
inv-0089,1240,1755,462,704,145,26,16,False,misc,False,False,False
inv-0089,1240,1755,725,686,196,28,40,False,misc,False,False,False
inv-0089,1240,1755,992,692,44,45,8,False,misc,False,False,False
inv-0089,1240,1755,1099,699,143,26,17,False,misc,False,False,False
inv-0089,1240,1755,54,761,224,12,28,False,misc,False,False,False
inv-0089,1240,1755,54,777,199,11,25,False,misc,False,False,False
inv-0089,1240,1755,356,791,45,9,8,False,misc,False,False,False
inv-0089,1240,1755,574,790,34,9,5,False,misc,False,False,False
inv-0089,1240,1755,963,786,229,21,69,False,misc,False,False,False
inv-0090,1240,1755,1194,48,482,10,65,False,misc,False,False,False
inv-0090,1240,1755,56,67,481,22,34,False,doc_id,False,False,False
inv-0090,1240,1755,1380,62,293,9,42,False,misc,False,False,False
inv-0090,1240,1755,57,98,264,21,19,False,doc_id,False,False,False
inv-0090,1240,1755,53,126,252,13,25,False,info,False,False,False
inv-0090,1240,1755,52,145,372,12,40,False,info,False,False,False
inv-0090,1240,1755,53,163,273,12,34,False,info,False,False,False
inv-0090,1240,1755,53,179,902,14,101,False,info,False,False,False
inv-0090,1240,1755,53,198,760,13,88,False,info,False,False,False
inv-0090,1240,1755,53,217,216,12,24,False,info,False,False,False
inv-0090,1240,1755,723,218,12,7,2,False,info,False,False,False
inv-0090,1240,1755,53,234,198,13,23,False,info,False,False,False
inv-0090,1240,1755,52,252,390,13,42,False,info,False,False,False
inv-0090,1240,1755,53,270,286,13,35,False,info,False,False,False
inv-0090,1240,1755,53,288,316,12,36,False,info,False,False,False
inv-0090,1240,1755,53,306,518,13,66,False,info,False,False,False
inv-0090,1240,1755,52,332,236,13,26,False,info,False,False,False
inv-0090,1240,1755,54,610,168,12,22,False,misc,False,False,False
inv-0090,1240,1755,724,609,117,12,16,False,misc,False,False,False
inv-0090,1240,1755,53,628,198,10,24,False,misc,False,False,False
inv-0090,1240,1755,460,625,101,10,11,False,misc,False,False,False
inv-0090,1240,1755,724,626,195,11,25,False,misc,False,False,False
inv-0090,1240,1755,1096,624,101,10,11,False,misc,False,False,False
inv-0090,1240,1755,355,642,44,9,6,False,misc,False,False,False
inv-0090,1240,1755,571,642,34,9,5,False,misc,False,False,False
inv-0090,1240,1755,991,641,35,9,6,False,misc,False,False,False
inv-0090,1240,1755,1207,641,34,9,5,False,misc,False,False,False
inv-0090,1240,1755,54,679,222,13,28,False,misc,False,False,False
inv-0090,1240,1755,388,690,7,2,1,False,misc,False,False,False
inv-0090,1240,1755,1006,678,12,11,2,False,misc,False,False,False
inv-0090,1240,1755,54,697,198,10,25,False,misc,False,False,False
inv-0090,1240,1755,355,711,44,9,6,False,misc,False,False,False
inv-0090,1240,1755,572,711,34,9,5,False,misc,False,False,False
inv-0090,1240,1755,968,710,211,9,34,False,misc,False,False,False
inv-0090,1240,1755,961,721,230,9,33,False,misc,False,False,False
inv-0091,1240,1755,1188,65,481,10,59,False,misc,False,False,False
inv-0091,1240,1755,1228,77,441,11,53,False,misc,False,False,False
inv-0091,1240,1755,59,90,524,23,35,False,doc_id,False,False,False
inv-0091,1240,1755,59,122,263,21,20,False,doc_id,False,False,False
inv-0091,1240,1755,56,150,503,13,58,False,info,False,False,False
inv-0091,1240,1755,54,168,402,13,41,False,info,False,False,False
inv-0091,1240,1755,55,186,268,13,33,False,info,False,False,False
inv-0091,1240,1755,55,204,226,13,24,False,info,False,False,False
inv-0091,1240,1755,54,222,722,15,78,False,info,False,False,False
inv-0091,1240,1755,54,241,258,13,26,False,info,False,False,False
inv-0091,1240,1755,54,259,194,12,19,False,info,False,False,False
inv-0091,1240,1755,53,277,339,13,33,False,info,False,False,False
inv-0091,1240,1755,53,295,279,12,32,False,info,False,False,False
inv-0091,1240,1755,53,312,314,13,36,False,info,False,False,False
inv-0091,1240,1755,53,330,527,14,63,False,info,False,False,False
inv-0091,1240,1755,50,540,164,13,21,False,misc,False,False,False
inv-0091,1240,1755,657,542,115,13,16,False,misc,False,False,False
inv-0091,1240,1755,50,558,192,10,21,False,misc,False,False,False
inv-0091,1240,1755,455,557,80,10,8,False,misc,False,False,False
inv-0091,1240,1755,656,560,193,10,23,False,misc,False,False,False
inv-0091,1240,1755,1030,559,80,10,8,False,misc,False,False,False
inv-0091,1240,1755,349,574,43,8,6,False,misc,False,False,False
inv-0091,1240,1755,536,574,34,9,5,False,misc,False,False,False
inv-0091,1240,1755,924,576,43,9,3,False,misc,False,False,False
inv-0091,1240,1755,1107,576,34,9,5,False,misc,False,False,False
inv-0091,1240,1755,451,593,196,10,23,False,misc,False,False,False
inv-0091,1240,1755,1026,595,186,10,25,False,misc,False,False,False
inv-0091,1240,1755,49,610,219,12,26,False,misc,False,False,False
inv-0091,1240,1755,49,628,193,10,22,False,misc,False,False,False
inv-0091,1240,1755,348,643,43,9,6,False,misc,False,False,False
inv-0091,1240,1755,536,643,33,10,5,False,misc,False,False,False
inv-0091,1240,1755,866,645,209,9,27,False,misc,False,False,False
inv-0091,1240,1755,859,657,226,9,29,False,misc,False,False,False
inv-0092,1240,1754,1185,64,489,10,75,False,misc,False,False,False
inv-0092,1240,1754,1225,75,449,11,67,False,misc,False,False,False
inv-0092,1240,1754,65,91,476,23,32,False,doc_id,False,False,False
inv-0092,1240,1754,66,122,262,22,20,False,doc_id,False,False,False
inv-0092,1240,1754,62,150,167,13,17,False,info,False,False,False
inv-0092,1240,1754,61,168,489,13,52,False,info,False,False,False
inv-0092,1240,1754,62,186,268,13,32,False,info,False,False,False
inv-0092,1240,1754,62,205,186,12,22,False,info,False,False,False
inv-0092,1240,1754,62,223,179,12,22,False,info,False,False,False
inv-0092,1240,1754,62,240,257,13,29,False,info,False,False,False
inv-0092,1240,1754,62,258,193,13,19,False,info,False,False,False
inv-0092,1240,1754,61,276,485,13,54,False,info,False,False,False
inv-0092,1240,1754,62,294,278,13,31,False,info,False,False,False
inv-0092,1240,1754,62,311,313,13,33,False,info,False,False,False
inv-0092,1240,1754,62,330,509,13,62,False,info,False,False,False
inv-0092,1240,1754,61,604,193,28,43,False,misc,False,False,False
inv-0092,1240,1754,358,593,207,39,13,False,misc,False,False,False
inv-0092,1240,1754,666,604,193,28,39,False,misc,False,False,False
inv-0092,1240,1754,910,588,29,24,2,False,misc,False,False,False
inv-0092,1240,1754,1041,620,104,13,12,False,misc,False,False,False
inv-0092,1240,1754,360,636,43,9,7,False,misc,False,False,False
inv-0092,1240,1754,546,636,33,9,5,False,misc,False,False,False
inv-0092,1240,1754,934,637,40,9,4,False,misc,False,False,False
inv-0092,1240,1754,1117,637,33,10,5,False,misc,False,False,False
inv-0092,1240,1754,62,673,217,12,25,False,misc,False,False,False
inv-0092,1240,1754,61,690,193,11,23,False,misc,False,False,False
inv-0092,1240,1754,359,705,44,9,7,False,misc,False,False,False
inv-0092,1240,1754,546,705,33,9,5,False,misc,False,False,False
inv-0092,1240,1754,880,707,206,8,30,False,misc,False,False,False
inv-0092,1240,1754,869,717,227,10,32,False,misc,False,False,False
inv-0093,1240,1753,22,53,478,21,32,False,doc_id,False,False,False
inv-0093,1240,1753,1505,42,216,30,31,False,misc,False,False,False
inv-0093,1240,1753,23,81,225,17,17,False,doc_id,False,False,False
inv-0093,1240,1753,1571,75,151,30,29,False,misc,False,False,False
inv-0093,1240,1753,1299,110,429,18,37,False,misc,False,False,False
inv-0093,1240,1753,28,147,476,20,41,False,info,False,False,False
inv-0093,1240,1753,54,179,385,19,36,False,info,False,False,False
inv-0093,1240,1753,55,211,357,18,34,False,info,False,False,False
inv-0093,1240,1753,28,257,307,16,28,False,info,False,False,False
inv-0093,1240,1753,29,279,1028,25,94,False,info,False,False,False
inv-0093,1240,1753,29,316,469,19,42,False,info,False,False,False
inv-0093,1240,1753,29,361,283,18,25,False,info,False,False,False
inv-0093,1240,1753,55,391,456,20,41,False,info,False,False,False
inv-0093,1240,1753,56,423,372,18,34,False,info,False,False,False
inv-0093,1240,1753,30,466,409,17,39,False,info,False,False,False
inv-0093,1240,1753,29,496,568,21,51,False,info,False,False,False
inv-0093,1240,1753,28,532,660,23,66,False,info,False,False,False
inv-0093,1240,1753,28,877,177,57,46,False,misc,False,False,False
inv-0093,1240,1753,318,917,89,39,15,False,misc,False,False,False
inv-0093,1240,1753,483,892,267,60,33,False,misc,False,False,False
inv-0093,1240,1753,1015,865,174,59,41,False,misc,False,False,False
inv-0093,1240,1753,1288,931,62,15,7,False,misc,False,False,False
inv-0093,1240,1753,1557,928,50,15,5,False,misc,False,False,False
inv-0093,1240,1753,29,979,537,18,55,False,misc,False,False,False
inv-0093,1240,1753,661,1001,62,15,6,False,misc,False,False,False
inv-0093,1240,1753,980,998,49,15,5,False,misc,False,False,False
inv-0093,1240,1753,1211,994,506,32,53,False,misc,False,False,False
inv-0093,1240,1753,616,1151,334,33,63,False,misc,False,False,False
inv-0093,1240,1753,1091,1146,641,34,113,False,misc,False,False,False
inv-0093,1240,1753,616,1185,951,31,92,False,misc,False,False,False
inv-0094,1242,1755,1187,73,477,10,77,False,misc,False,False,False
inv-0094,1242,1755,1227,84,438,10,63,False,misc,False,False,False
inv-0094,1242,1755,76,99,474,24,33,False,doc_id,False,False,False
inv-0094,1242,1755,77,131,261,21,18,False,doc_id,False,False,False
inv-0094,1242,1755,73,159,261,13,29,False,info,False,False,False
inv-0094,1242,1755,72,177,493,13,53,False,info,False,False,False
inv-0094,1242,1755,73,195,267,13,33,False,info,False,False,False
inv-0094,1242,1755,73,214,200,12,24,False,info,False,False,False
inv-0094,1242,1755,73,232,178,13,21,False,info,False,False,False
inv-0094,1242,1755,72,250,258,13,27,False,info,False,False,False
inv-0094,1242,1755,72,268,514,14,63,False,info,False,False,False
inv-0094,1242,1755,72,286,401,14,46,False,info,False,False,False
inv-0094,1242,1755,72,304,278,13,33,False,info,False,False,False
inv-0094,1242,1755,72,322,313,13,34,False,info,False,False,False
inv-0094,1242,1755,72,340,508,15,64,False,info,False,False,False
inv-0094,1242,1755,390,550,16,14,1,False,misc,False,False,False
inv-0094,1242,1755,71,567,193,28,44,False,misc,False,False,False
inv-0094,1242,1755,504,584,42,10,4,False,misc,False,False,False
inv-0094,1242,1755,674,569,261,28,41,False,misc,False,False,False
inv-0094,1242,1755,991,578,158,20,12,False,misc,False,False,False
inv-0094,1242,1755,378,601,35,9,4,False,misc,False,False,False
inv-0094,1242,1755,555,601,32,10,5,False,misc,False,False,False
inv-0094,1242,1755,941,602,43,10,4,False,misc,False,False,False
inv-0094,1242,1755,1121,603,33,9,5,False,misc,False,False,False
inv-0094,1242,1755,71,637,235,14,29,False,misc,False,False,False
inv-0094,1242,1755,71,655,193,10,24,False,misc,False,False,False
inv-0094,1242,1755,369,670,44,10,7,False,misc,False,False,False
inv-0094,1242,1755,554,671,33,10,5,False,misc,False,False,False
inv-0094,1242,1755,882,672,208,10,36,False,misc,False,False,False
inv-0094,1242,1755,875,684,225,9,34,False,misc,False,False,False
inv-0094,1242,1755,1627,1165,35,38,4,False,misc,False,False,False
inv-0094,1242,1755,1617,1203,106,20,9,False,misc,False,False,False
inv-0095,1240,1755,1483,27,148,19,10,False,misc,False,False,False
inv-0095,1240,1755,1350,51,283,19,14,False,misc,False,False,False
inv-0095,1240,1755,1429,74,204,19,13,False,misc,False,False,False
inv-0095,1240,1755,1380,98,253,19,20,False,misc,False,False,False
inv-0095,1240,1755,1087,121,547,21,32,False,misc,False,False,False
inv-0095,1240,1755,217,160,312,19,13,False,doc_id,False,False,False
inv-0095,1240,1755,608,164,143,15,9,False,doc_id,False,False,False
inv-0095,1240,1755,839,164,21,17,3,False,doc_id,False,False,False
inv-0095,1240,1755,217,199,283,19,8,False,doc_id,False,False,False
inv-0095,1240,1755,608,204,67,13,2,False,doc_id,False,False,False
inv-0095,1240,1755,839,204,29,17,4,False,doc_id,False,False,False
inv-0095,1240,1755,318,248,809,37,68,False,info,False,False,False
inv-0095,1240,1755,1199,269,20,16,3,False,info,False,False,False
inv-0095,1240,1755,347,299,449,19,34,False,info,False,False,False
inv-0095,1240,1755,1195,299,28,17,4,False,info,False,False,False
inv-0095,1240,1755,232,329,369,17,35,False,info,False,False,False
inv-0095,1240,1755,1194,330,30,17,4,False,info,False,False,False
inv-0095,1240,1755,156,360,270,17,22,False,info,False,False,False
inv-0095,1240,1755,1199,360,21,17,3,False,info,False,False,False
inv-0095,1240,1755,673,379,29,2,2,False,info,False,False,False
inv-0095,1240,1755,165,398,231,16,21,False,info,False,False,False
inv-0095,1240,1755,1199,404,21,17,3,False,info,False,False,False
inv-0095,1240,1755,88,433,308,18,21,False,info,False,False,False
inv-0095,1240,1755,1199,434,21,17,3,False,info,False,False,False
inv-0095,1240,1755,293,465,311,19,23,False,info,False,False,False
inv-0095,1240,1755,1199,465,21,17,3,False,info,False,False,False
inv-0095,1240,1755,346,494,601,20,40,False,info,False,False,False
inv-0095,1240,1755,1195,487,298,25,24,False,info,False,False,False
inv-0095,1240,1755,204,525,400,17,26,False,info,False,False,False
inv-0095,1240,1755,1194,518,206,25,15,False,info,False,False,False
inv-0095,1240,1755,173,557,437,19,27,False,info,False,False,False
inv-0095,1240,1755,1199,557,21,17,3,False,info,False,False,False
inv-0095,1240,1755,72,586,671,19,49,False,info,False,False,False
inv-0095,1240,1755,1130,592,5,2,1,False,info,False,False,False
inv-0095,1240,1755,1586,579,20,17,3,False,misc,False,False,False
inv-0095,1240,1755,782,607,17,2,2,False,misc,False,False,False
inv-0095,1240,1755,144,1003,286,42,38,False,misc,False,False,False
inv-0095,1240,1755,669,1000,223,41,30,False,misc,False,False,False
inv-0095,1240,1755,946,999,277,43,27,False,misc,False,False,False
inv-0095,1240,1755,1495,1019,116,15,8,False,misc,False,False,False
inv-0095,1240,1755,548,1054,15,26,1,False,misc,False,False,False
inv-0095,1240,1755,733,1045,96,16,10,False,misc,False,False,False
inv-0095,1240,1755,496,1090,78,16,7,False,misc,False,False,False
inv-0095,1240,1755,752,1089,57,17,5,False,misc,False,False,False
inv-0095,1240,1755,1208,1088,10,6,1,False,misc,False,False,False
inv-0095,1240,1755,1290,1087,75,17,7,False,misc,False,False,False
inv-0095,1240,1755,1529,1086,55,18,5,False,misc,False,False,False
inv-0095,1240,1755,145,1114,345,18,26,False,misc,False,False,False
inv-0095,1240,1755,145,1141,300,15,24,False,misc,False,False,False
inv-0095,1240,1755,541,1160,79,16,9,False,misc,False,False,False
inv-0095,1240,1755,790,1159,56,17,5,False,misc,False,False,False
inv-0095,1240,1755,1099,1158,455,17,32,False,misc,False,False,False
inv-0095,1240,1755,1184,1178,285,18,20,False,misc,False,False,False
inv-0096,1240,1755,1486,29,148,19,10,False,misc,False,False,False
inv-0096,1240,1755,1355,53,281,19,16,False,misc,False,False,False
inv-0096,1240,1755,1435,76,200,19,14,False,misc,False,False,False
inv-0096,1240,1755,1386,99,249,20,20,False,misc,False,False,False
inv-0096,1240,1755,1092,123,544,21,37,False,misc,False,False,False
inv-0096,1240,1755,222,161,313,19,13,False,doc_id,False,False,False
inv-0096,1240,1755,614,166,143,15,9,False,doc_id,False,False,False
inv-0096,1240,1755,844,165,21,17,3,False,doc_id,False,False,False
inv-0096,1240,1755,222,201,284,18,8,False,doc_id,False,False,False
inv-0096,1240,1755,614,206,66,13,3,False,doc_id,False,False,False
inv-0096,1240,1755,844,206,29,16,4,False,doc_id,False,False,False
inv-0096,1240,1755,324,249,809,37,68,False,info,False,False,False
inv-0096,1240,1755,1203,271,21,16,3,False,info,False,False,False
inv-0096,1240,1755,743,289,14,2,2,False,info,False,False,False
inv-0096,1240,1755,351,300,450,19,31,False,info,False,False,False
inv-0096,1240,1755,1199,301,29,17,4,False,info,False,False,False
inv-0096,1240,1755,237,331,371,17,25,False,info,False,False,False
inv-0096,1240,1755,1199,332,30,16,4,False,info,False,False,False
inv-0096,1240,1755,161,362,270,17,20,False,info,False,False,False
inv-0096,1240,1755,1203,362,21,17,3,False,info,False,False,False
inv-0096,1240,1755,169,399,231,17,20,False,info,False,False,False
inv-0096,1240,1755,1203,406,21,16,3,False,info,False,False,False
inv-0096,1240,1755,92,435,308,18,18,False,info,False,False,False
inv-0096,1240,1755,1203,436,21,17,3,False,info,False,False,False
inv-0096,1240,1755,300,467,310,16,21,False,info,False,False,False
inv-0096,1240,1755,1203,467,21,17,3,False,info,False,False,False
inv-0096,1240,1755,703,485,43,2,3,False,info,False,False,False
inv-0096,1240,1755,352,496,602,19,44,False,info,False,False,False
inv-0096,1240,1755,1200,489,297,25,20,False,info,False,False,False
inv-0096,1240,1755,209,527,401,16,29,False,info,False,False,False
inv-0096,1240,1755,1199,519,205,26,13,False,info,False,False,False
inv-0096,1240,1755,178,558,437,19,29,False,info,False,False,False
inv-0096,1240,1755,1204,559,20,17,3,False,info,False,False,False
inv-0096,1240,1755,78,588,671,19,44,False,info,False,False,False
inv-0096,1240,1755,1135,594,5,2,1,False,info,False,False,False
inv-0096,1240,1755,1588,581,21,16,3,False,misc,False,False,False
inv-0096,1240,1755,149,902,286,42,30,False,misc,False,False,False
inv-0096,1240,1755,591,917,8,6,1,False,misc,False,False,False
inv-0096,1240,1755,674,899,223,42,32,False,misc,False,False,False
inv-0096,1240,1755,952,898,275,44,25,False,misc,False,False,False
inv-0096,1240,1755,1427,905,5,3,1,False,misc,False,False,False
inv-0096,1240,1755,1498,919,116,15,7,False,misc,False,False,False
inv-0096,1240,1755,739,944,96,17,11,False,misc,False,False,False
inv-0096,1240,1755,441,987,12,7,1,False,misc,False,False,False
inv-0096,1240,1755,503,989,77,17,9,False,misc,False,False,False
inv-0096,1240,1755,759,988,56,18,5,False,misc,False,False,False
inv-0096,1240,1755,1242,982,6,6,1,False,misc,False,False,False
inv-0096,1240,1755,1294,984,76,25,5,False,misc,False,False,False
inv-0096,1240,1755,1531,986,55,18,5,False,misc,False,False,False
inv-0096,1240,1755,149,1013,348,19,22,False,misc,False,False,False
inv-0096,1240,1755,150,1040,300,12,24,False,misc,False,False,False
inv-0096,1240,1755,241,1053,5,2,1,False,misc,False,False,False
inv-0096,1240,1755,748,1053,8,2,1,False,misc,False,False,False
inv-0096,1240,1755,547,1059,78,17,7,False,misc,False,False,False
inv-0096,1240,1755,796,1058,56,17,5,False,misc,False,False,False
inv-0096,1240,1755,1104,1057,452,18,28,False,misc,False,False,False
inv-0096,1240,1755,1188,1078,285,18,18,False,misc,False,False,False
inv-0097,1240,1755,1212,64,462,11,50,False,misc,False,False,False
inv-0097,1240,1755,1249,75,426,11,43,False,misc,False,False,False
inv-0097,1240,1755,67,100,485,24,33,False,doc_id,False,False,False
inv-0097,1240,1755,68,133,251,21,18,False,doc_id,False,False,False
inv-0097,1240,1755,64,157,425,15,38,False,info,False,False,False
inv-0097,1240,1755,64,174,531,15,41,False,info,False,False,False
inv-0097,1240,1755,65,193,261,12,28,False,info,False,False,False
inv-0097,1240,1755,65,211,793,29,104,False,info,False,False,False
inv-0097,1240,1755,65,243,251,13,22,False,info,False,False,False
inv-0097,1240,1755,65,260,197,14,21,False,info,False,False,False
inv-0097,1240,1755,65,276,376,15,34,False,info,False,False,False
inv-0097,1240,1755,66,294,271,13,31,False,info,False,False,False
inv-0097,1240,1755,66,310,305,13,23,False,info,False,False,False
inv-0097,1240,1755,68,595,194,36,28,False,misc,False,False,False
inv-0097,1240,1755,383,595,26,24,2,False,misc,False,False,False
inv-0097,1240,1755,454,606,108,25,13,False,misc,False,False,False
inv-0097,1240,1755,645,590,187,27,29,False,misc,False,False,False
inv-0097,1240,1755,935,601,3,14,1,False,misc,False,False,False
inv-0097,1240,1755,1000,602,109,25,12,False,misc,False,False,False
inv-0097,1240,1755,69,659,266,13,20,False,misc,False,False,False
inv-0097,1240,1755,69,677,142,10,12,False,misc,False,False,False
inv-0097,1240,1755,353,690,43,8,6,False,misc,False,False,False
inv-0097,1240,1755,530,689,32,8,5,False,misc,False,False,False
inv-0097,1240,1755,835,686,220,19,39,False,misc,False,False,False
inv-0097,1240,1755,899,619,55,22,4,False,misc,False,False,False
inv-0098,1240,1755,1194,52,480,12,60,False,misc,False,False,False
inv-0098,1240,1755,1380,65,292,11,41,False,misc,False,False,False
inv-0098,1240,1755,60,76,479,24,34,False,doc_id,False,False,False
inv-0098,1240,1755,61,108,261,22,18,False,doc_id,False,False,False
inv-0098,1240,1755,58,136,254,14,26,False,info,False,False,False
inv-0098,1240,1755,57,154,368,14,40,False,info,False,False,False
inv-0098,1240,1755,58,173,270,12,29,False,info,False,False,False
inv-0098,1240,1755,58,187,898,16,101,False,info,False,False,False
inv-0098,1240,1755,58,205,943,17,107,False,info,False,False,False
inv-0098,1240,1755,58,228,213,12,24,False,info,False,False,False
inv-0098,1240,1755,724,226,12,7,2,False,info,False,False,False
inv-0098,1240,1755,58,245,195,13,24,False,info,False,False,False
inv-0098,1240,1755,57,262,387,14,39,False,info,False,False,False
inv-0098,1240,1755,58,281,282,13,33,False,info,False,False,False
inv-0098,1240,1755,58,298,313,13,32,False,info,False,False,False
inv-0098,1240,1755,58,316,515,13,65,False,info,False,False,False
inv-0098,1240,1755,57,343,234,13,26,False,info,False,False,False
inv-0098,1240,1755,439,604,8,11,1,False,misc,False,False,False
inv-0098,1240,1755,1030,603,10,10,1,False,misc,False,False,False
inv-0098,1240,1755,59,622,196,28,49,False,misc,False,False,False
inv-0098,1240,1755,359,616,244,46,23,False,misc,False,False,False
inv-0098,1240,1755,727,619,195,27,40,False,misc,False,False,False
inv-0098,1240,1755,994,650,40,8,7,False,misc,False,False,False
inv-0098,1240,1755,1099,631,144,26,16,False,misc,False,False,False
inv-0098,1240,1755,60,691,220,13,29,False,misc,False,False,False
inv-0098,1240,1755,60,709,195,10,25,False,misc,False,False,False
inv-0098,1240,1755,359,723,44,8,9,False,misc,False,False,False
inv-0098,1240,1755,576,721,28,9,4,False,misc,False,False,False
inv-0098,1240,1755,964,719,230,20,65,False,misc,False,False,False
inv-0098,1240,1755,645,889,258,70,13,False,misc,False,False,False
inv-0099,1240,1754,1199,61,465,9,60,False,misc,False,False,False
inv-0099,1240,1754,1234,73,442,10,58,False,misc,False,False,False
inv-0099,1240,1754,69,92,599,23,39,False,doc_id,False,False,False
inv-0099,1240,1754,69,121,264,23,18,False,doc_id,False,False,False
inv-0099,1240,1754,67,152,304,14,31,False,info,False,False,False
inv-0099,1240,1754,66,168,461,14,42,False,info,False,False,False
inv-0099,1240,1754,67,186,277,13,26,False,info,False,False,False
inv-0099,1240,1754,67,203,199,13,22,False,info,False,False,False
inv-0099,1240,1754,67,218,939,14,94,False,info,False,False,False
inv-0099,1240,1754,1621,219,6,9,1,False,misc,False,False,False
inv-0099,1240,1754,66,236,264,14,23,False,info,False,False,False
inv-0099,1240,1754,66,253,193,14,19,False,info,False,False,False
inv-0099,1240,1754,66,270,409,13,41,False,info,False,False,False
inv-0099,1240,1754,66,287,286,13,27,False,info,False,False,False
inv-0099,1240,1754,66,304,320,13,32,False,info,False,False,False
inv-0099,1240,1754,66,320,520,13,56,False,info,False,False,False
inv-0099,1240,1754,66,539,166,13,16,False,misc,False,False,False
inv-0099,1240,1754,667,538,119,13,12,False,misc,False,False,False
inv-0099,1240,1754,66,559,195,11,22,False,misc,False,False,False
inv-0099,1240,1754,467,556,59,12,6,False,misc,False,False,False
inv-0099,1240,1754,666,558,198,10,21,False,misc,False,False,False
inv-0099,1240,1754,1039,555,60,12,5,False,misc,False,False,False
inv-0099,1240,1754,363,573,43,10,6,False,misc,False,False,False
inv-0099,1240,1754,547,573,33,9,5,False,misc,False,False,False
inv-0099,1240,1754,943,573,34,8,6,False,misc,False,False,False
inv-0099,1240,1754,1117,572,33,10,5,False,misc,False,False,False
inv-0099,1240,1754,66,624,220,13,21,False,misc,False,False,False
inv-0099,1240,1754,66,643,195,11,21,False,misc,False,False,False
inv-0099,1240,1754,363,657,43,10,5,False,misc,False,False,False
inv-0099,1240,1754,548,657,32,10,5,False,misc,False,False,False
inv-0099,1240,1754,1024,655,46,7,5,False,misc,False,False,False
inv-0099,1240,1754,868,667,227,9,29,False,misc,False,False,False
inv-0100,1240,1755,1197,49,479,12,66,False,misc,False,False,False
inv-0100,1240,1755,1382,62,292,11,45,False,misc,False,False,False
inv-0100,1240,1755,61,73,480,23,35,False,doc_id,False,False,False
